what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1425646372699
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1425646372700
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1425646372700
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1425646372700
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1425646372700
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1425646372701
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1425646372702
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1425646372702
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1425646372703
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1425646372703
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1425646372703
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1425646372703
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1425646372703
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1425646372704
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1425646372704
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1425646372705
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1425646372705
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1425646372706
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1425646372706
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1425646372706
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1425646372707
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1425646372707
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1425646372707
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1425646372708
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1425646372709
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1425646372709
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1425646372709
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1425646372710
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1425646372710
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1425646372710
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1425646372711
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1425646372711
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1425646372711
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1425646372712
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1425646372712
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1425646372713
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1425646372713
started,bundle,de.innot.avreclipse.core,2.4.0.201203041437,"de.innot.avreclipse.core",1425646372713
os,sysinfo,,,"win32",1425646372716
arch,sysinfo,,,"x86",1425646372716
ws,sysinfo,,,"win32",1425646372716
locale,sysinfo,,,"pl_PL",1425646372716
processors,sysinfo,,,"8",1425646372716
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1425646372716
java.runtime.version,sysinfo,,,"1.8.0_31-b13",1425646372716
java.specification.name,sysinfo,,,"Java Platform API Specification",1425646372716
java.specification.vendor,sysinfo,,,"Oracle Corporation",1425646372716
java.specification.version,sysinfo,,,"1.8",1425646372716
java.vendor,sysinfo,,,"Oracle Corporation",1425646372716
java.version,sysinfo,,,"1.8.0_31",1425646372716
java.vm.info,sysinfo,,,"mixed mode",1425646372716
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1425646372716
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1425646372716
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1425646372716
java.vm.specification.version,sysinfo,,,"1.8",1425646372716
java.vm.vendor,sysinfo,,,"Oracle Corporation",1425646372716
java.vm.version,sysinfo,,,"25.31-b07",1425646372716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425646396863
