what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1425330379239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425330381352
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1425330385498
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1425330385669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425330385765
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1425330385769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1425330385769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425330391294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425330393019
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425330396097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425330396407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425330396871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425330680352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334384007
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1425334384035
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425334401426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334427857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334482543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334672175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334680502
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425334684207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334684526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334685081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425334739911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425334741685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334756869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334758379
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425334760150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334760479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334761050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425334815687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425334818470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334821196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334822738
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425334824265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334824581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334825165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334944307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334945801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334958776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334960271
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1425334967850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334986814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334987052
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425334991308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334991630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425334992219
