what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1431351684519
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1431351684519
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1431351684530
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1431351684531
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1431351684531
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1431351684532
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1431351684532
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1431351684533
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1431351684542
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1431351684542
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1431351684544
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1431351684544
started,bundle,de.innot.avreclipse.core,2.4.0.201203041437,"de.innot.avreclipse.core",1431351684545
os,sysinfo,,,"win32",1431351684547
arch,sysinfo,,,"x86",1431351684547
ws,sysinfo,,,"win32",1431351684547
locale,sysinfo,,,"pl_PL",1431351684547
processors,sysinfo,,,"8",1431351684547
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1431351684547
java.runtime.version,sysinfo,,,"1.8.0_31-b13",1431351684547
java.specification.name,sysinfo,,,"Java Platform API Specification",1431351684547
java.specification.vendor,sysinfo,,,"Oracle Corporation",1431351684547
java.specification.version,sysinfo,,,"1.8",1431351684547
java.vendor,sysinfo,,,"Oracle Corporation",1431351684547
java.version,sysinfo,,,"1.8.0_31",1431351684547
java.vm.info,sysinfo,,,"mixed mode",1431351684547
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1431351684547
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1431351684547
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1431351684547
java.vm.specification.version,sysinfo,,,"1.8",1431351684547
java.vm.vendor,sysinfo,,,"Oracle Corporation",1431351684547
java.vm.version,sysinfo,,,"25.31-b07",1431351684547
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1431351684710
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1431351688287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431351970103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431351971239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431351972171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431351973242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352005059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352005164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352006894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352007688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352008265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352084129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352107404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352110147
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431352113241
started,bundle,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.ui",1431352116684
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431352116703
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1431352117087
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1431352117113
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1431352117113
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1431352117114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352117134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352119292
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1431352161297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352284478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352358139
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1431352532988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352564731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352566247
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431352567886
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431352569154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352569433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352571542
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1431352638004
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1431352638016
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1431352639533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352710869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352712309
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431352713240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352713515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431352715640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353016003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353017475
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431353019191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353019519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353021577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353135441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353137060
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431353138808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353139145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353141299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431353306786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431353312753
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431353350722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1431353419533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431353422944
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353463769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353465272
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431353468155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353468471
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353470671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353545371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353546755
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431353547589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353547917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353550109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353572927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1431353572940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353662339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353664798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353665240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353667876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353668078
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431353669255
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431353673927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353674240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353676422
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1431353691596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353731062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353732510
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1431353733847
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353734149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353736317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431353842733
