what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294327696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294327784
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294361686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294398206
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425294400373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294409771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294419080
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1425294419086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294450229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294458338
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425294458347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294485685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294505431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425294536238
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425294551042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294624495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294725767
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1425294730804
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1425294730816
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425294733785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294734071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294734170
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425294751503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425294756295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425294758316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425295152313
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1425295152324
executed,command,de.innot.avreclipse.ui,2.4.0.201203041437,"de.innot.avreclipse.commands.uploadproject",1425295156766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425295157083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425295157155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425295168673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425295273451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425295273518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425295274905
